Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"518Raúl GutiElche, 29, DMC","Raúl Guti Elche, 29, DMC",12(16),1084,-,-,1,-,0.7,81.9,0.2,-,6.13
"519Ludwig AugustinssonMallorca, 32, D(L),M(L)","Ludwig Augustinsson Mallorca, 32, D(L),M(L)",1(3),130,-,-,-,-,-,70.4,1,-,6.13
"520Omar El HilaliEspanyol, 22, D(R)","Omar El Hilali Espanyol, 22, D(R)",1(4),90,-,-,1,-,-,57.7,0.4,-,6.13
"521Filip JörgensenVillarreal, 24, GK","Filip Jörgensen Villarreal, 24, GK",2,180,-,-,-,-,-,87.0,-,-,6.12
"522Josep GayáMallorca, 25, Defender","Josep Gayá Mallorca, 25, Defender",1(1),53,-,-,-,-,-,85.7,0.5,-,6.12
"523Roger MartíElche, 35, FW","Roger Martí Elche, 35, FW",8(4),657,-,1,2,-,0.5,75.7,0.5,-,6.11
"524Jaime SeoaneGetafe, 29, M(C)","Jaime Seoane Getafe, 29, M(C)",2(14),320,-,-,1,-,0.1,79.8,0.1,-,6.11
"525Curro SánchezAlmeria, 30, Midfielder","Curro Sánchez Almeria, 30, Midfielder",0(2),41,-,-,1,-,0.5,76.9,-,-,6.11
"526Diego ColladoVillarreal, 25, Forward","Diego Collado Villarreal, 25, Forward",0(2),5,-,-,-,-,-,80.0,-,-,6.11
"527Radamel FalcaoRayo Vallecano, 40, FW","Radamel Falcao Rayo Vallecano, 40, FW",3(24),598,2,-,4,-,0.8,74.1,0.9,-,6.1
"528José PozoRayo Vallecano, 30, AM(C)","José Pozo Rayo Vallecano, 30, AM(C)",1(7),82,-,-,-,-,0.1,82.9,0.3,-,6.1
"529Williot SwedbergCelta Vigo, 22, AM(CL)","Williot Swedberg Celta Vigo, 22, AM(CL)",0(4),52,-,-,1,-,-,82.4,-,-,6.1
"530Moi ParraGetafe, 23, Midfielder","Moi Parra Getafe, 23, Midfielder",0(1),9,-,-,-,-,-,100.0,-,-,6.1
"531Mickaël MalsaReal Valladolid, 30, DMC","Mickaël Malsa Real Valladolid, 30, DMC",0(5),65,-,-,-,-,-,65.0,0.2,-,6.1
"532Beñat TurrientesReal Sociedad, 24, DMC","Beñat Turrientes Real Sociedad, 24, DMC",1(5),102,-,-,-,-,-,90.7,-,-,6.09
"533David TorresReal Valladolid, 23, D(C)","David Torres Real Valladolid, 23, D(C)",2(5),381,-,-,1,-,0.1,79.9,1.3,-,6.09
"534Pablo DuránCelta Vigo, 24, AM(CL),FW","Pablo Durán Celta Vigo, 24, AM(CL),FW",0(4),32,-,-,-,-,-,70.0,0.3,-,6.09
"535Carlos MartínAtletico, 24, AM(LR)","Carlos Martín Atletico, 24, AM(LR)",0(4),25,-,-,1,-,0.3,66.7,-,-,6.09
"536Francisco MwepuCadiz, 26, Forward","Francisco Mwepu Cadiz, 26, Forward",0(1),20,-,-,-,-,-,100.0,-,-,6.09
"537Nabil TouaiziEspanyol, 25, M(R)","Nabil Touaizi Espanyol, 25, M(R)",0(1),2,-,-,-,-,-,100.0,-,-,6.09
"538Salvi SánchezRayo Vallecano, 35, AM(R)","Salvi Sánchez Rayo Vallecano, 35, AM(R)",4(20),475,-,-,2,-,0.4,65.8,0.2,-,6.09
"539Lago JuniorMallorca, 35, M(L)","Lago Junior Mallorca, 35, M(L)",0(5),48,-,-,-,-,0.4,75.0,0.8,-,6.08
"540KenedyReal Valladolid, 30, D(L),M(CLR)","Kenedy Real Valladolid, 30, D(L),M(CLR)",2(10),267,-,1,3,-,0.5,67.9,0.2,-,6.08
"541Fabrizio AngileriGetafe, 32, D(CL),M(L)","Fabrizio Angileri Getafe, 32, D(CL),M(L)",7(8),584,-,-,2,1,0.2,56.9,1.1,-,6.07
"542Shon WeissmanReal Valladolid, 30, FW","Shon Weissman Real Valladolid, 30, FW",6(9),742,1,-,-,-,1.2,77.5,0.3,-,6.07
"543SimoEspanyol, 21, Defender","Simo Espanyol, 21, Defender",0(7),144,-,-,-,-,-,95,0.3,-,6.07
"544Houboulang MendesAlmeria, 27, D(CR)","Houboulang Mendes Almeria, 27, D(CR)",11(3),890,-,1,2,-,0.1,72,0.1,-,6.06
"545Loren MorónReal Betis, 32, FW","Loren Morón Real Betis, 32, FW",0(2),13,-,-,1,-,-,75,-,-,6.06
"546Mamady DiarraCadiz, 25, Forward","Mamady Diarra Cadiz, 25, Forward",1(1),66,-,-,-,-,1.5,88.9,-,-,6.06
"547Roberto ArroyoReal Valladolid, 22, Forward","Roberto Arroyo Real Valladolid, 22, Forward",0(1),14,-,-,-,-,-,-,-,-,6.06
"548Dani GómezEspanyol, 27, FW","Dani Gómez Espanyol, 27, FW",0(8),83,-,-,1,-,-,85.7,0.1,-,6.05
"549Iñaki PeñaBarcelona, 27, GK","Iñaki Peña Barcelona, 27, GK",0(2),72,-,-,-,-,-,90.9,-,-,6.05
"550Javi LlabrésMallorca, 23, Forward","Javi Llabrés Mallorca, 23, Forward",0(1),16,-,-,-,-,-,100,-,-,6.05
"551Santiago ArzamendiaCadiz, 27, D(L),M(L)","Santiago Arzamendia Cadiz, 27, D(L),M(L)",5(7),479,-,-,-,-,0.3,68.3,0.5,-,6.05
"552Mariano DíazReal Madrid, 32, FW","Mariano Díaz Real Madrid, 32, FW",1(8),150,-,-,2,-,0.6,80.0,0.6,-,6.04
"553Ramon TerratsGirona, 25, M(CLR)","Ramon Terrats Girona, 25, M(CLR)",2(6),211,-,-,-,-,0.5,82.4,-,-,6.04
"554Fran DelgadoReal Betis, 24, D(R)","Fran Delgado Real Betis, 24, D(R)",0(1),11,-,-,-,-,-,100.0,-,-,6.04
"555Jordan AmaviGetafe, 32, D(L),M(L)","Jordan Amavi Getafe, 32, D(L),M(L)",2(4),200,-,-,1,1,-,50.0,1.3,-,6.03
"556Matt DohertyAtletico, 34, D(CLR),M(LR)","Matt Doherty Atletico, 34, D(CLR),M(LR)",0(2),16,-,-,-,-,-,62.5,-,-,6.03
"557Juanjo NarváezReal Valladolid, 31, Midfielder","Juanjo Narváez Real Valladolid, 31, Midfielder",1(4),147,-,-,-,-,0.6,73.5,0.6,-,6.03
"558Ángel AlarcónBarcelona, 21, AM(R)","Ángel Alarcón Barcelona, 21, AM(R)",0(4),23,-,-,-,-,0.3,71.4,-,-,6.03
"559Randy NtekaRayo Vallecano, 28, AM(C),FW","Randy Nteka Rayo Vallecano, 28, AM(C),FW",0(10),109,-,-,-,1,0.4,76.6,0.5,-,6.03
"560Jon KarrikaburuReal Sociedad, 23, Forward","Jon Karrikaburu Real Sociedad, 23, Forward",0(6),87,-,-,1,-,0.8,64.7,0.7,-,6.02
"561CasemiroReal Madrid, 34, D(C),DMC","Casemiro Real Madrid, 34, D(C),DMC",0(1),7,-,-,-,-,-,87.5,-,-,6.02
"562Maxi GómezValencia, 29, FW","Maxi Gómez Valencia, 29, FW",0(3),106,-,-,-,-,1,64.3,0.7,-,6.02
"563Pablo MuñozRayo Vallecano, 22, Forward","Pablo Muñoz Rayo Vallecano, 22, Forward",0(2),11,-,-,-,-,-,100,-,-,6.02
"564Sergio ArribasReal Madrid, 24, AM(CR)","Sergio Arribas Real Madrid, 24, AM(CR)",0(2),17,-,-,-,-,0.5,90,-,-,6.02
"565Domingos QuinaElche, 26, M(CLR)","Domingos Quina Elche, 26, M(CLR)",2(8),269,-,-,1,1,0.6,85.3,-,-,6.01
"566Rubén QuintanillaMallorca, 24, Midfielder","Rubén Quintanilla Mallorca, 24, Midfielder",0(1),3,-,-,-,-,-,100,-,-,6.01
"567Unai VencedorAthletic Club, 25, DMC","Unai Vencedor Athletic Club, 25, DMC",0(10),183,-,-,2,-,0.3,88.4,0.1,-,6.01
"568Youba DiarraCadiz, 28, Midfielder","Youba Diarra Cadiz, 28, Midfielder",1(4),95,-,-,2,-,-,81.6,-,-,6.01
"569Fran PérezValencia, 23, AM(LR)","Fran Pérez Valencia, 23, AM(LR)",0(7),135,-,-,2,-,0.1,86.2,-,-,6.01
"570Álex RevueltaGetafe, 26, Defender","Álex Revuelta Getafe, 26, Defender",0(1),1,-,-,-,-,-,-,-,-,6.0
"571Arnau TenasBarcelona, 24, GK","Arnau Tenas Barcelona, 24, GK",1,1,-,-,1,-,-,-,-,-,6.0
"572Chadi RiadBarcelona, 22, D(C)","Chadi Riad Barcelona, 22, D(C)",0(1),1,-,-,-,-,-,100,-,-,6.0
"573Diego MéndezRayo Vallecano, 22, Midfielder","Diego Méndez Rayo Vallecano, 22, Midfielder",0(1),1,-,-,-,-,-,50,1,-,6.0
"574Esteban SaveljichRayo Vallecano, 34, D(C)","Esteban Saveljich Rayo Vallecano, 34, D(C)",1(1),2,-,-,1,-,-,-,-,-,6.0
"575Pedro OrtizSevilla, 25, DMC","Pedro Ortiz Sevilla, 25, DMC",0(1),1,-,-,-,-,-,100,-,-,6.0
"576Mario HernándezRayo Vallecano, 27, D(R)","Mario Hernández Rayo Vallecano, 27, D(R)",1(2),103,-,-,1,-,0.7,80.6,-,-,6.0
"577Alberto del MoralVillarreal, 25, Midfielder","Alberto del Moral Villarreal, 25, Midfielder",0(1),4,-,-,-,-,-,-,-,-,5.99
"578MareziAlmeria, 22, FW","Marezi Almeria, 22, FW",0(2),14,-,-,1,-,0.5,44.4,2.5,-,5.99
"579Awer MabilCadiz, 30, AM(LR),FW","Awer Mabil Cadiz, 30, AM(LR),FW",1(4),163,-,-,-,-,0.6,72.7,0.2,-,5.99
"580Antonio GomísAtletico, 22, Goalkeeper","Antonio Gomís Atletico, 22, Goalkeeper",0(1),5,-,-,-,-,-,-,-,-,5.98
"581Tunde AkinsolaReal Valladolid, 23, AM(LR)","Tunde Akinsola Real Valladolid, 23, AM(LR)",0(1),10,-,-,-,-,-,100.0,-,-,5.98
"582Mario SuárezRayo Vallecano, 39, D(C),M(C)","Mario Suárez Rayo Vallecano, 39, D(C),M(C)",1(2),11,-,-,-,1,-,66.7,-,-,5.97
"583Pol LozanoEspanyol, 26, DMC","Pol Lozano Espanyol, 26, DMC",0(4),13,-,-,1,-,-,71.4,0.3,-,5.97
"584Fer NiñoVillarreal, 25, FW","Fer Niño Villarreal, 25, FW",0(3),19,-,-,-,-,0.3,100.0,-,-,5.96
"585Alejandro AlfaroElche, 23, Midfielder","Alejandro Alfaro Elche, 23, Midfielder",0(1),14,-,-,-,-,-,100.0,-,-,5.95
"586Javier PastoreElche, 36, AM(CLR)","Javier Pastore Elche, 36, AM(CLR)",0(1),4,-,-,-,-,-,85.7,-,-,5.94
"587Iván RomeroSevilla, 25, FW","Iván Romero Sevilla, 25, FW",0(1),10,-,-,1,-,-,33.3,1,-,5.92
"588Roger MartínezEspanyol, 22, Midfielder","Roger Martínez Espanyol, 22, Midfielder",0(1),6,-,-,-,-,1,100.0,-,-,5.91
"589Carlos ÁlvarezSevilla, 22, AM(CR)","Carlos Álvarez Sevilla, 22, AM(CR)",0(1),9,-,-,1,-,-,100.0,-,-,5.89
"590Pape CheikhElche, 28, DMC","Pape Cheikh Elche, 28, DMC",1(2),36,-,-,1,1,-,73.7,-,-,5.88
"591Sekou GassamaReal Valladolid, 30, Forward","Sekou Gassama Real Valladolid, 30, Forward",0(1),34,-,-,-,-,2,77.8,2,-,5.85
"592Diego HormigoSevilla, 23, Defender","Diego Hormigo Sevilla, 23, Defender",1,46,-,-,1,-,-,60.0,1,-,5.84
"593Tomás AlarcónCadiz, 27, DMC","Tomás Alarcón Cadiz, 27, DMC",2(2),222,-,-,-,1,0.5,84.3,0.8,-,5.82
"594Álvaro GiménezCadiz, 34, FW","Álvaro Giménez Cadiz, 34, FW",0(1),16,-,-,-,-,-,100.0,-,-,5.82
"595Joan GarcíaEspanyol, 24, GK","Joan García Espanyol, 24, GK",1,90,-,-,-,-,-,84.6,-,-,5.73
"596Jorge HerrandoOsasuna, 25, D(C)","Jorge Herrando Osasuna, 25, D(C)",1,27,-,-,-,1,-,60.0,3,-,5.65
"597Diego LópezRayo Vallecano, 44, GK","Diego López Rayo Vallecano, 44, GK",1(1),95,-,-,-,-,-,70.8,-,-,5.27
