Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"517Altay BayindirMan Utd, 28, GK","Altay Bayindir Man Utd, 28, GK",4,360,-,-,-,-,-,57.1,0.3,-,6.09
"518Caleb KporhaCrystal Palace, 19, Defender","Caleb Kporha Crystal Palace, 19, Defender",0(2),11,-,-,-,-,-,75.0,-,-,6.09
"519Albert GrønbækSouthampton, 24, AM(CL)","Albert Grønbæk Southampton, 24, AM(CL)",2(2),143,-,-,-,-,0.5,76.5,0.5,-,6.08
"520Alfie DorringtonTottenham, 21, D(C)","Alfie Dorrington Tottenham, 21, D(C)",0(1),13,-,-,-,-,-,93.8,-,-,6.08
"521Olabade AlukoLeicester, 19, Defender","Olabade Aluko Leicester, 19, Defender",0(1),1,-,-,-,-,-,60.0,-,-,6.08
"522Roman DixonEverton, 21, Defender","Roman Dixon Everton, 21, Defender",1,90,-,-,-,-,-,56.3,-,-,6.08
"523Carlos ForbsWolves, 22, AM(LR)","Carlos Forbs Wolves, 22, AM(LR)",1(9),234,-,-,2,-,0.2,71.3,0.1,-,6.08
"524Yunus KonakBrentford, 20, DMC","Yunus Konak Brentford, 20, DMC",0(10),37,-,-,-,-,0.1,71.4,0.5,-,6.08
"525Ben BreretonSouthampton, 27, AM(CLR),FW","Ben Brereton Southampton, 27, AM(CLR),FW",4(6),448,-,-,1,-,1.1,79.2,0.9,-,6.07
"526Emiliano BuendíaAston Villa, 29, M(CLR),FW","Emiliano Buendía Aston Villa, 29, M(CLR),FW",0(12),89,-,-,1,-,0.4,81.7,-,-,6.07
"527Gustavo NunesBrentford, 20, AM(L)","Gustavo Nunes Brentford, 20, AM(L)",0(3),11,-,-,-,-,-,100.0,-,-,6.07
"528Julio SolerBournemouth, 21, D(L)","Julio Soler Bournemouth, 21, D(L)",0(3),9,-,-,-,-,-,84.6,-,-,6.06
"529Massimo LuongoIpswich, 33, M(C)","Massimo Luongo Ipswich, 33, M(C)",2(9),197,-,-,-,-,-,78.1,0.2,-,6.05
"530Odsonne ÉdouardLeicester, 28, AM(L),FW","Odsonne Édouard Leicester, 28, AM(L),FW",0(4),26,-,-,-,-,-,75.0,0.3,-,6.05
"531Kim Ji-SooBrentford, 21, D(C)","Kim Ji-Soo Brentford, 21, D(C)",0(3),29,-,-,-,-,-,89.3,-,-,6.05
"532Harrison ReedFulham, 31, D(R),M(CR)","Harrison Reed Fulham, 31, D(R),M(CR)",0(12),94,-,-,2,-,0.3,79.2,0.1,-,6.05
"533Daniel PodenceWolves, 30, AM(CLR),FW","Daniel Podence Wolves, 30, AM(CLR),FW",0(2),47,-,-,-,-,0.5,73.3,-,-,6.05
"534Scott McTominayMan Utd, 29, D(C),M(CL)","Scott McTominay Man Utd, 29, D(C),M(CL)",0(2),17,-,-,-,-,0.5,100.0,0.5,-,6.05
"535Jeffrey SchluppCrystal Palace, 33, D(L),M(CLR)","Jeffrey Schlupp Crystal Palace, 33, D(L),M(CLR)",0(12),95,-,-,-,-,0.3,86.0,0.3,-,6.04
"536Nathaniel ClyneCrystal Palace, 35, D(CLR),M(R)","Nathaniel Clyne Crystal Palace, 35, D(CLR),M(R)",5(8),481,-,-,1,-,0.2,77.8,0.1,-,6.04
"537Marc GuiuChelsea, 20, FW","Marc Guiu Chelsea, 20, FW",0(3),71,-,-,-,-,-,68.8,-,-,6.04
"538Sam Amo-AmeyawSouthampton, 19, M(R)","Sam Amo-Ameyaw Southampton, 19, M(R)",0(2),26,-,-,1,-,0.5,100.0,-,-,6.04
"539Mathis AmougouChelsea, 20, M(C)","Mathis Amougou Chelsea, 20, M(C)",0(1),7,-,-,-,-,-,100.0,-,-,6.03
"540Tyrell MalaciaMan Utd, 26, D(L),M(L)","Tyrell Malacia Man Utd, 26, D(L),M(L)",2(1),101,-,-,1,-,-,89.6,-,-,6.02
"541Jake EvansLeicester, 17, Forward","Jake Evans Leicester, 17, Forward",0(4),21,-,-,-,-,-,66.7,-,-,6.02
"542Eiran CashinBrighton, 24, D(CL)","Eiran Cashin Brighton, 24, D(CL)",0(2),19,-,-,-,-,-,85.2,1,-,6.02
"543Jahmai Simpson-PuseyMan City, 20, D(C)","Jahmai Simpson-Pusey Man City, 20, D(C)",1(1),95,-,-,1,-,-,93,0.5,-,6.01
"544Joel WardCrystal Palace, 36, D(CLR),DMC,M(R)","Joel Ward Crystal Palace, 36, D(CLR),DMC,M(R)",1(1),72,-,-,1,-,-,58.3,0.5,-,6.01
"545Ronnie EdwardsSouthampton, 23, D(CR)","Ronnie Edwards Southampton, 23, D(CR)",0(1),12,-,-,-,-,-,100,-,-,6.01
"546Josh AcheampongChelsea, 19, D(CR)","Josh Acheampong Chelsea, 19, D(CR)",2(2),169,-,-,1,-,0.5,83.7,0.3,-,6.0
"547Alfie PondWolves, 22, D(C)","Alfie Pond Wolves, 22, D(C)",0(1),1,-,-,-,-,-,100,-,-,6.0
"548Boubacar TraoréWolves, 24, DMC","Boubacar Traoré Wolves, 24, DMC",0(1),1,-,-,-,-,-,-,-,-,6.0
"549Jay StansfieldFulham, 23, AM(CL),FW","Jay Stansfield Fulham, 23, AM(CL),FW",0(1),1,-,-,-,-,-,-,-,-,6.0
"550Kaelan CaseyWest Ham, 21, D(C)","Kaelan Casey West Ham, 21, D(C)",0(1),1,-,-,-,-,-,-,1,-,6.0
"551Michael GoldingLeicester, 19, Midfielder","Michael Golding Leicester, 19, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.0
"552Remy Rees-DottinBournemouth, 20, Forward","Remy Rees-Dottin Bournemouth, 20, Forward",0(1),1,-,-,-,-,-,-,-,-,6.0
"553Shumaira MheukaChelsea, 18, Forward","Shumaira Mheuka Chelsea, 18, Forward",0(1),1,-,-,-,-,1,-,1,-,6.0
"554Tom KingWolves, 31, GK","Tom King Wolves, 31, GK",0(1),1,-,-,-,-,-,-,-,-,6.0
"555Vitor ReisMan City, 20, D(C)","Vitor Reis Man City, 20, D(C)",0(1),1,-,-,-,-,-,100,-,-,6.0
"556Will AlvesLeicester, 20, AM(CL)","Will Alves Leicester, 20, AM(CL)",0(1),1,-,-,-,-,-,100,-,-,6.0
"557Zain Silcott-DuberryBournemouth, 20, Midfielder","Zain Silcott-Duberry Bournemouth, 20, Midfielder",0(1),1,-,-,-,-,-,50,-,-,6.0
"558Will LankshearTottenham, 21, FW","Will Lankshear Tottenham, 21, FW",0(3),10,-,-,-,-,-,-,-,-,6.0
"559Ali Al HamadiIpswich, 24, FW","Ali Al Hamadi Ipswich, 24, FW",0(11),125,-,-,3,-,0.4,83.3,0.5,-,5.99
"560George EdmundsonIpswich, 28, D(C)","George Edmundson Ipswich, 28, D(C)",0(1),1,-,-,-,-,-,50,-,-,5.99
"561Ryan FraserSouthampton, 32, M(CLR),FW","Ryan Fraser Southampton, 32, M(CLR),FW",4(4),307,-,-,-,1,0.1,85.1,0.3,-,5.96
"562Callum WilsonNewcastle, 34, FW","Callum Wilson Newcastle, 34, FW",2(16),358,-,-,1,-,0.3,78.0,0.1,-,5.96
"563Danny WardLeicester, 32, GK","Danny Ward Leicester, 32, GK",1(1),135,-,-,-,-,-,72.7,-,-,5.95
"564Nasser DjigaWolves, 23, D(C)","Nasser Djiga Wolves, 23, D(C)",1(4),66,-,-,-,-,-,82.6,0.2,-,5.95
"565Odsonne ÉdouardCrystal Palace, 28, AM(L),FW","Odsonne Édouard Crystal Palace, 28, AM(L),FW",1(1),116,-,-,-,-,2.5,63.0,0.5,-,5.95
"566Harrison ArmstrongEverton, 19, M(C)","Harrison Armstrong Everton, 19, M(C)",0(3),47,-,-,1,-,0.3,53.8,-,-,5.94
"567Frank OnyekaBrentford, 28, DMC","Frank Onyeka Brentford, 28, DMC",0(2),23,-,-,-,-,-,85.7,-,-,5.94
"568Marcus HarnessIpswich, 30, M(CLR),FW","Marcus Harness Ipswich, 30, M(CLR),FW",0(2),43,-,-,-,-,-,62.5,-,-,5.94
"569Jaden PhilogeneAston Villa, 24, M(LR)","Jaden Philogene Aston Villa, 24, M(LR)",2(9),326,-,-,2,1,0.6,76.5,-,-,5.92
"570Jordan AyewCrystal Palace, 34, AM(CLR),FW","Jordan Ayew Crystal Palace, 34, AM(CLR),FW",0(1),20,-,-,1,-,1,88.9,1,-,5.9
"571Mason HolgateEverton, 29, D(CR),DMC,M(R)","Mason Holgate Everton, 29, D(CR),DMC,M(R)",0(1),5,-,-,-,-,-,-,-,-,5.87
"572Harry ClarkeIpswich, 25, D(CR),M(R)","Harry Clarke Ipswich, 25, D(CR),M(R)",4(3),378,-,-,1,1,0.1,82.2,1.4,-,5.85
"573Jayden DannsLiverpool, 20, Forward","Jayden Danns Liverpool, 20, Forward",0(1),10,-,-,-,-,-,100,-,-,5.84
"574Ben GodfreyIpswich, 28, D(CLR)","Ben Godfrey Ipswich, 28, D(CLR)",2(1),160,-,-,1,-,-,82,1,-,5.68
