Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
716,Victor Wehbi,br BRA,GK,Cádiz,19,2002,0,,,,,0,,0,0,,17,,,,,,,Matches
717,Shon Weissman,il ISR,FW,Valladolid,26,1996,15,747,50,21.8,8.3,6,74,1,9,34,1,1.07,5,13,-8,-0.96,-0.22,Matches
718,Axel Werner,ar ARG,GK,Elche,26,1996,2,180,90,5.3,2.0,2,90,2,0,,36,0.00,1,4,-3,-1.50,-0.56,Matches
719,Iñaki Williams,gh GHA,"FW,MF",Athletic Club,28,1994,36,2836,79,82.9,31.5,34,82,15,2,25,0,1.33,38,35,+3,+0.10,-0.06,Matches
720,Nico Williams,es ESP,MF,Athletic Club,20,2002,36,2656,74,77.7,29.5,32,79,9,4,30,0,1.42,43,31,+12,+0.41,+1.35,Matches
721,Axel Witsel,be BEL,"DF,MF",Atlético Madrid,33,1989,33,2258,68,66.0,25.1,25,86,21,8,14,4,2.03,59,27,+32,+1.28,+0.89,Matches
722,Lamine Yamal,es ESP,"FW,MF",Barcelona,15,2007,1,8,8,0.2,0.1,0,,0,1,8,3,3.00,0,0,0,0.00,-1.32,Matches
723,Jawad El Yamiq,ma MAR,DF,Valladolid,30,1992,25,1608,64,47.0,17.9,19,79,13,6,19,5,1.08,15,34,-19,-1.06,-0.52,Matches
724,Joseba Zaldúa,es ESP,DF,Cádiz,30,1992,10,639,64,18.7,7.1,7,84,5,3,17,0,0.70,3,17,-14,-1.97,-1.68,Matches
725,Oier Zarraga,es ESP,MF,Athletic Club,23,1999,26,852,33,24.9,9.5,6,69,0,20,22,11,1.23,3,12,-9,-0.95,-1.41,Matches
726,Igor Zubeldia,es ESP,DF,Real Sociedad,25,1997,31,2542,82,74.3,28.2,29,86,24,2,24,4,1.77,35,26,+9,+0.32,-0.40,Matches
727,Andoni Zubiaurre,es ESP,GK,Real Sociedad,25,1996,0,,,,,0,,0,0,,37,,,,,,,Matches
728,Martín Zubimendi,es ESP,MF,Real Sociedad,23,1999,36,3101,86,90.7,34.5,35,88,33,1,26,0,1.81,45,34,+11,+0.32,-1.09,Matches
